metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_blocked,1694927825,1.291800,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927825,0.414500,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927825,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927825,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927825,18.020600,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927825,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_failed,1694927825,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
checks,1694927825,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1694927825,1.000000,is successfully logged in,,,,,,,,default,,,,,,,
vus,1694927825,19.000000,,,,,,,,,,,,,,,,
vus_max,1694927825,100.000000,,,,,,,,,,,,,,,,
http_reqs,1694927825,1.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_duration,1694927825,21.694000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927825,1.646600,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927825,1.646600,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927825,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927825,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927825,20.655200,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927825,1.038800,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_failed,1694927825,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
checks,1694927825,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1694927825,1.000000,is successfully logged in,,,,,,,,default,,,,,,,
http_reqs,1694927826,1.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_duration,1694927826,22.311700,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927826,1.431300,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927826,1.431300,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927826,22.311700,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_failed,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
checks,1694927826,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1694927826,1.000000,is successfully logged in,,,,,,,,default,,,,,,,
data_sent,1694927826,204.000000,,,,,,,,,default,,,,,,,
data_received,1694927826,615.000000,,,,,,,,,default,,,,,,,
iteration_duration,1694927826,1063.515600,,,,,,,,,default,,,,,,,
iterations,1694927826,1.000000,,,,,,,,,default,,,,,,,
data_sent,1694927826,204.000000,,,,,,,,,default,,,,,,,
data_received,1694927826,615.000000,,,,,,,,,default,,,,,,,
iteration_duration,1694927826,1021.307100,,,,,,,,,default,,,,,,,
iterations,1694927826,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1694927826,1.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_duration,1694927826,22.476500,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927826,1.684600,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927826,20.791900,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_failed,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
checks,1694927826,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1694927826,1.000000,is successfully logged in,,,,,,,,default,,,,,,,
http_reqs,1694927826,1.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_duration,1694927826,21.704500,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927826,1.077800,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927826,1.077800,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927826,21.704500,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_failed,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
checks,1694927826,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1694927826,1.000000,is successfully logged in,,,,,,,,default,,,,,,,
http_reqs,1694927826,1.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_duration,1694927826,15.320000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927826,15.320000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_failed,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
checks,1694927826,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1694927826,1.000000,is successfully logged in,,,,,,,,default,,,,,,,
data_sent,1694927826,204.000000,,,,,,,,,default,,,,,,,
data_received,1694927826,615.000000,,,,,,,,,default,,,,,,,
iteration_duration,1694927826,1012.476000,,,,,,,,,default,,,,,,,
iterations,1694927826,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1694927826,1.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_duration,1694927826,22.619800,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927826,1.128900,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927826,1.128900,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927826,22.619800,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_failed,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
checks,1694927826,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1694927826,1.000000,is successfully logged in,,,,,,,,default,,,,,,,
http_reqs,1694927826,1.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_duration,1694927826,22.107400,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927826,22.107400,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_failed,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
checks,1694927826,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1694927826,1.000000,is successfully logged in,,,,,,,,default,,,,,,,
http_reqs,1694927826,1.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_duration,1694927826,8.428200,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927826,0.549400,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927826,0.549400,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927826,8.428200,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_failed,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
checks,1694927826,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1694927826,1.000000,is successfully logged in,,,,,,,,default,,,,,,,
data_sent,1694927826,204.000000,,,,,,,,,default,,,,,,,
data_received,1694927826,615.000000,,,,,,,,,default,,,,,,,
iteration_duration,1694927826,1072.930000,,,,,,,,,default,,,,,,,
iterations,1694927826,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1694927826,1.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_duration,1694927826,17.247400,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927826,1.694400,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927826,1.694400,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927826,0.517500,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927826,16.217800,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927826,0.512100,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_failed,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
checks,1694927826,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1694927826,1.000000,is successfully logged in,,,,,,,,default,,,,,,,
data_sent,1694927826,204.000000,,,,,,,,,default,,,,,,,
data_received,1694927826,615.000000,,,,,,,,,default,,,,,,,
iteration_duration,1694927826,1047.015400,,,,,,,,,default,,,,,,,
iterations,1694927826,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1694927826,1.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_duration,1694927826,25.776600,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927826,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927826,25.776600,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
